Year,Month,DayofMonth,DayofWeek,ActualDepTime,ScheduledDepTime,ActualArrTime,ScheduledArrTime,Carrier,FlightNum,TailNum,ActualTotalTime,ScheduledTotalTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,ColY,ColZ,ColAA,ColAB,ColAC
2008,1,4,5,739,740,911,900,WN,324,N788SA,92,80,79,11,-1,SAN,SJC,417,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1447,1430,1603,1550,WN,392,N264LV,76,80,63,13,17,SAN,SJC,417,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1120,1110,1244,1235,WN,635,N466WN,84,85,69,9,10,SAN,SJC,417,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1726,1730,1850,1850,WN,1188,N418WN,84,80,69,0,-4,SAN,SJC,417,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1905,1855,2025,2015,WN,1209,N394SW,80,80,67,10,10,SAN,SJC,417,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2110,2105,2249,2225,WN,1482,N290WN,99,80,68,24,5,SAN,SJC,417,20,11,0,,0,0,0,24,0,0
2008,1,4,5,1726,1650,1850,1810,WN,1600,N391SW,84,80,70,40,36,SAN,SJC,417,3,11,0,,0,1,0,4,0,35
2008,1,4,5,1350,1305,1513,1425,WN,2965,N641SW,83,80,64,48,45,SAN,SJC,417,6,13,0,,0,0,0,44,0,4
2008,1,4,5,645,645,818,810,WN,3338,N421LV,93,85,74,8,0,SAN,SJC,417,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,800,800,NA,935,WN,66,N654SW,NA,95,NA,NA,0,SAN,SMF,480,NA,11,0,,1,NA,NA,NA,NA,NA
2008,1,4,5,1345,1230,1513,1405,WN,72,N487WN,88,95,76,68,75,SAN,SMF,480,4,8,0,,0,0,38,0,0,30
2008,1,4,5,1347,1340,1525,1515,WN,137,N304SW,98,95,80,10,7,SAN,SMF,480,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1709,1710,1842,1840,WN,176,N207WN,93,90,76,2,-1,SAN,SMF,480,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1558,1530,1747,1700,WN,299,N472WN,109,90,75,47,28,SAN,SMF,480,7,27,0,,0,0,7,19,0,21
2008,1,4,5,1703,1620,1832,1750,WN,372,N411WN,89,90,73,42,43,SAN,SMF,480,3,13,0,,0,0,0,0,0,42
2008,1,4,5,2113,1930,2248,2105,WN,574,N286WN,95,95,79,103,103,SAN,SMF,480,5,11,0,,0,0,0,0,0,103
2008,1,4,5,1142,1115,1313,1250,WN,1010,N741SA,91,95,79,23,27,SAN,SMF,480,4,8,0,,0,0,3,0,0,20
2008,1,4,5,NA,915,NA,1050,WN,1069,,NA,95,NA,NA,NA,SAN,SMF,480,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,2156,2150,2327,2320,WN,1320,N429WN,91,90,77,7,6,SAN,SMF,480,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,632,630,NA,810,WN,1859,N692SW,NA,100,NA,NA,2,SAN,SMF,480,NA,14,0,,1,NA,NA,NA,NA,NA
2008,1,4,5,1141,1000,1325,1135,WN,2298,N600WN,104,95,91,110,101,SAN,SMF,480,5,8,0,,0,0,0,110,0,0
2008,1,4,5,2118,1815,2249,1950,WN,3600,N348SW,91,95,77,179,183,SAN,SMF,480,5,9,0,,0,0,0,0,0,179
2008,1,4,5,2122,2045,2257,2220,WN,3673,N665WN,95,95,79,37,37,SAN,SMF,480,6,10,0,,0,0,0,0,0,37
2008,1,4,5,1208,1210,1416,1420,WN,98,N633SW,68,70,56,-4,-2,SAN,TUS,367,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2110,2110,2312,2320,WN,532,N418WN,62,70,50,-8,0,SAN,TUS,367,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1626,1505,1830,1715,WN,580,N643SW,64,70,51,75,81,SAN,TUS,367,3,10,0,,0,0,0,0,0,75
2008,1,4,5,809,810,1025,1020,WN,2992,N709SW,76,70,54,5,-1,SAN,TUS,367,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1542,1540,1750,1745,WN,2113,N314SW,128,125,108,5,2,SAT,BNA,822,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,659,700,904,905,WN,3599,N428WN,125,125,112,-1,-1,SAT,BNA,822,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,713,715,1123,1120,WN,903,N902WN,190,185,173,3,-2,SAT,BWI,1407,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1452,1435,1851,1840,WN,3419,N242WN,179,185,167,11,17,SAT,BWI,1407,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1949,1945,2046,2040,WN,120,N614SW,57,55,46,6,4,SAT,DAL,248,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,NA,900,NA,955,WN,130,,NA,55,NA,NA,NA,SAT,DAL,248,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,1005,1010,1107,1105,WN,146,N507SW,62,55,50,2,-5,SAT,DAL,248,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1852,1855,1947,1950,WN,572,N713SW,55,55,44,-3,-3,SAT,DAL,248,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1056,1100,1155,1155,WN,1170,N336SW,59,55,48,0,-4,SAT,DAL,248,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,743,740,839,835,WN,1487,N380SW,56,55,43,4,3,SAT,DAL,248,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2043,2045,2140,2140,WN,2023,N791SW,57,55,48,0,-2,SAT,DAL,248,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1759,1740,1900,1835,WN,2027,N387SW,61,55,49,25,19,SAT,DAL,248,4,8,0,,0,19,0,6,0,0
2008,1,4,5,1421,1425,1526,1520,WN,2353,N674AA,65,55,48,6,-4,SAT,DAL,248,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1730,1710,1834,1805,WN,2624,N683SW,64,55,53,29,20,SAT,DAL,248,3,8,0,,0,1,0,9,0,19
2008,1,4,5,1418,1245,1519,1340,WN,2906,N795SW,61,55,46,99,93,SAT,DAL,248,5,10,0,,0,0,0,6,0,93
2008,1,4,5,1535,1535,1638,1630,WN,3168,N329SW,63,55,48,8,0,SAT,DAL,248,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1350,1355,1505,1450,WN,3508,N505SW,75,55,56,15,-5,SAT,DAL,248,5,14,0,,0,0,0,15,0,0
2008,1,4,5,1140,1140,1236,1235,WN,3924,N525SW,56,55,46,1,0,SAT,DAL,248,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,700,655,757,750,WN,3947,N614SW,57,55,41,7,5,SAT,DAL,248,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2025,2025,2054,2055,WN,186,N414WN,89,90,78,-1,0,SAT,ELP,496,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1104,1110,1133,1140,WN,511,N230WN,89,90,77,-7,-6,SAT,ELP,496,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1737,1735,1816,1805,WN,1414,N689SW,99,90,78,11,2,SAT,ELP,496,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,735,735,808,805,WN,2969,N360SW,93,90,78,3,0,SAT,ELP,496,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,905,910,951,955,WN,326,N509SW,46,45,33,-4,-5,SAT,HOU,192,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,627,630,707,715,WN,476,N294WN,40,45,31,-8,-3,SAT,HOU,192,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,958,1000,1046,1045,WN,713,N612SW,48,45,33,1,-2,SAT,HOU,192,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1408,1400,1453,1450,WN,714,N246LV,45,50,34,3,8,SAT,HOU,192,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2023,1935,2101,2020,WN,2015,N401WN,38,45,30,41,48,SAT,HOU,192,2,6,0,,0,0,0,0,0,41
2008,1,4,5,1724,1620,1808,1710,WN,2174,N608SW,44,50,32,58,64,SAT,HOU,192,3,9,0,,0,58,0,0,0,0
2008,1,4,5,1144,1145,1229,1235,WN,2176,N503SW,45,50,33,-6,-1,SAT,HOU,192,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1833,1835,1917,1925,WN,3408,N723SW,44,50,30,-8,-2,SAT,HOU,192,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,829,830,916,920,WN,617,N336SW,47,50,36,-4,-1,SAT,HRL,233,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1841,1830,1926,1920,WN,1936,N791SW,45,50,36,6,11,SAT,HRL,233,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,642,640,730,740,WN,711,N792SW,168,180,155,-10,2,SAT,LAS,1069,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1931,1925,2032,2020,WN,1166,N395SW,181,175,161,12,6,SAT,LAS,1069,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1520,1520,1616,1620,WN,2101,N272WN,176,180,164,-4,0,SAT,LAS,1069,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1038,1040,1137,1140,WN,3575,N485WN,179,180,155,-3,-2,SAT,LAS,1069,15,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1258,1245,1426,1405,WN,1609,N615SW,208,200,191,21,13,SAT,LAX,1210,9,8,0,,0,13,0,8,0,0
2008,1,4,5,1016,1015,1346,1345,WN,348,N361SW,150,150,131,1,1,SAT,MCO,1040,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1603,1605,1922,1935,WN,832,N489WN,139,150,124,-13,-2,SAT,MCO,1040,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1753,1720,2019,1950,WN,116,N349SW,146,150,129,29,33,SAT,MDW,1036,5,12,0,,0,2,0,0,0,27
2008,1,4,5,658,700,929,930,WN,555,N333SW,151,150,134,-1,-2,SAT,MDW,1036,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,835,835,1010,1000,WN,207,N394SW,155,145,139,10,0,SAT,PHX,843,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1934,1935,2055,2100,WN,998,N652SW,141,145,127,-5,-1,SAT,PHX,843,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1650,1650,1821,1820,WN,1679,N206WN,151,150,128,1,0,SAT,PHX,843,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1124,1125,1248,1255,WN,3767,N698SW,144,150,133,-7,-1,SAT,PHX,843,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1300,1300,1400,1400,WN,1112,N433LV,180,180,167,0,0,SAT,SAN,1129,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1247,1235,1604,1555,WN,327,N655WN,137,140,119,9,12,SAT,TPA,972,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,954,1000,952,1010,WN,63,N246LV,58,70,49,-18,-6,SDF,BHM,323,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1621,1620,1621,1630,WN,823,N252WN,60,70,48,-9,1,SDF,BHM,323,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2018,2020,2134,2145,WN,693,N474WN,76,85,67,-11,-2,SDF,BWI,495,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1823,1825,1945,1950,WN,794,N607SW,82,85,72,-5,-2,SDF,BWI,495,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,657,650,817,815,WN,1773,N764SW,80,85,72,2,7,SDF,BWI,495,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1323,1325,1444,1450,WN,2019,N311SW,81,85,71,-6,-2,SDF,BWI,495,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1107,1110,1223,1235,WN,2727,N497WN,76,85,67,-12,-3,SDF,BWI,495,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1603,1605,1708,1725,WN,2730,N200WN,245,260,234,-17,-2,SDF,LAS,1624,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,849,850,1046,1055,WN,247,N652SW,117,125,102,-9,-1,SDF,MCO,718,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1738,1730,1927,1935,WN,2808,N342SW,109,125,94,-8,8,SDF,MCO,718,8,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2106,2110,2112,2115,WN,342,N324SW,66,65,50,-3,-4,SDF,MDW,271,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1731,1700,1729,1705,WN,718,N424WN,58,65,48,24,31,SDF,MDW,271,5,5,0,,0,2,0,0,0,22
2008,1,4,5,1143,1145,1143,1150,WN,806,N282WN,60,65,52,-7,-2,SDF,MDW,271,4,4,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1347,1350,1346,1355,WN,1188,N418WN,59,65,47,-9,-3,SDF,MDW,271,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,743,745,748,755,WN,2295,N786SW,65,70,52,-7,-2,SDF,MDW,271,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,840,840,1041,1045,WN,876,N296WN,241,245,230,-4,0,SDF,PHX,1506,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1219,1220,1223,1225,WN,187,N659SW,64,65,51,-2,-1,SDF,STL,254,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1711,1655,1714,1700,WN,977,N363SW,63,65,51,14,16,SDF,STL,254,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,615,620,620,625,WN,2121,N386SW,65,65,50,-5,-5,SDF,STL,254,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1410,1410,1556,1615,WN,87,N610WN,106,125,95,-19,0,SDF,TPA,727,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,640,640,831,845,WN,2469,N768SW,111,125,98,-14,0,SDF,TPA,727,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,721,720,1113,1105,WN,438,N634SW,172,165,150,8,1,SEA,ABQ,1180,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1427,1405,1808,1750,WN,972,N352SW,161,165,146,18,22,SEA,ABQ,1180,5,10,0,,0,11,0,0,0,7
2008,1,4,5,1134,1135,1741,1745,WN,959,N767SW,247,250,227,-4,-1,SEA,BNA,1977,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1256,1255,1520,1510,WN,318,N229WN,84,75,61,10,1,SEA,BOI,399,2,21,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2021,1950,2234,2205,WN,336,N645SW,73,75,61,29,31,SEA,BOI,399,2,10,0,,0,16,0,0,0,13
2008,1,4,5,720,720,946,935,WN,781,N686SW,86,75,59,11,0,SEA,BOI,399,3,24,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,711,710,1046,1045,WN,515,N205WN,155,155,128,1,1,SEA,DEN,1024,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1954,1925,2325,2300,WN,1158,N699SW,151,155,135,25,29,SEA,DEN,1024,6,10,0,,0,0,0,0,0,25
2008,1,4,5,1511,1425,1841,1800,WN,1568,N735SA,150,155,126,41,46,SEA,DEN,1024,7,17,0,,0,34,0,0,0,7
2008,1,4,5,946,945,1315,1320,WN,1856,N758SW,149,155,130,-5,1,SEA,DEN,1024,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1414,1215,1508,1310,WN,337,N419WN,54,55,37,118,119,SEA,GEG,224,4,13,0,,0,2,0,0,0,116
2008,1,4,5,2119,2010,2216,2105,WN,775,N487WN,57,55,37,71,69,SEA,GEG,224,5,15,0,,0,0,0,2,0,69
2008,1,4,5,1712,1640,1802,1735,WN,1682,N270WN,50,55,37,27,32,SEA,GEG,224,3,10,0,,0,0,0,0,0,27
2008,1,4,5,856,850,951,945,WN,2471,N705SW,55,55,37,6,6,SEA,GEG,224,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1455,1445,1731,1710,WN,559,N506SW,156,145,135,21,10,SEA,LAS,866,8,13,0,,0,9,0,11,0,1
2008,1,4,5,1857,1840,2127,2105,WN,2211,N312SW,150,145,130,22,17,SEA,LAS,866,4,16,0,,0,4,0,5,0,13
2008,1,4,5,1133,1125,1400,1350,WN,2357,N234WN,147,145,130,10,8,SEA,LAS,866,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,611,610,828,835,WN,3948,N273WN,137,145,119,-7,1,SEA,LAS,866,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1306,1300,1828,1825,WN,730,N398SW,202,205,181,3,6,SEA,MCI,1489,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,640,635,1232,1230,WN,208,N285WN,232,235,207,2,5,SEA,MDW,1733,6,19,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1457,1345,2045,1935,WN,1189,N755SA,228,230,207,70,72,SEA,MDW,1733,4,17,0,,0,47,0,0,0,23
2008,1,4,5,1057,1055,1643,1645,WN,2789,N762SW,226,230,211,-2,2,SEA,MDW,1733,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,846,845,1050,1050,WN,111,N411WN,124,125,106,0,1,SEA,OAK,671,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1808,1730,2021,1935,WN,252,N641SW,133,125,110,46,38,SEA,OAK,671,9,14,0,,0,0,0,8,0,38
2008,1,4,5,1217,1210,1430,1415,WN,481,N779SW,133,125,111,15,7,SEA,OAK,671,7,15,0,,0,7,0,8,0,0
2008,1,4,5,1028,1020,1243,1225,WN,898,N613SW,135,125,114,18,8,SEA,OAK,671,5,16,0,,0,8,0,10,0,0
2008,1,4,5,615,615,815,820,WN,991,N210WN,120,125,103,-5,0,SEA,OAK,671,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2142,2100,2345,2305,WN,1687,N391SW,123,125,106,40,42,SEA,OAK,671,7,10,0,,0,9,0,0,0,31
2008,1,4,5,1550,1540,1754,1745,WN,3402,N741SA,124,125,107,9,10,SEA,OAK,671,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1908,1825,2120,2030,WN,3589,N392SW,132,125,109,50,43,SEA,OAK,671,7,16,0,,0,12,0,7,0,31
2008,1,4,5,647,645,1039,1035,WN,154,N376SW,172,170,155,4,2,SEA,PHX,1107,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1802,1745,2155,2130,WN,408,N318SW,173,165,156,25,17,SEA,PHX,1107,6,11,0,,0,6,0,8,0,11
2008,1,4,5,1038,1030,1423,1420,WN,2374,N344SW,165,170,149,3,8,SEA,PHX,1107,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,915,915,1056,1050,WN,380,N239WN,101,95,82,6,0,SEA,RNO,564,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2027,1955,2203,2135,WN,1017,N240WN,96,100,80,28,32,SEA,RNO,564,6,10,0,,0,0,25,0,0,3
2008,1,4,5,750,750,1007,1000,WN,98,N633SW,137,130,122,7,0,SEA,SJC,697,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1853,1850,2051,2055,WN,390,N449WN,118,125,102,-4,3,SEA,SJC,697,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1532,1530,1742,1740,WN,722,N466WN,130,130,109,2,2,SEA,SJC,697,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1004,1005,1228,1215,WN,1322,N632SW,144,130,128,13,-1,SEA,SJC,697,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,806,810,1103,1105,WN,70,N351SW,117,115,96,-2,-4,SEA,SLC,689,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1411,1400,1700,1655,WN,1214,N283WN,109,115,94,5,11,SEA,SLC,689,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1836,1820,2132,2110,WN,1747,N355SW,116,110,98,22,16,SEA,SLC,689,3,15,0,,0,10,0,6,0,6
2008,1,4,5,1132,1100,1350,1245,WN,73,N679AA,138,105,103,65,32,SEA,SMF,605,24,11,0,,0,0,0,65,0,0
2008,1,4,5,1503,1500,1650,1645,WN,151,N426WN,107,105,88,5,3,SEA,SMF,605,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,658,700,901,845,WN,474,N348SW,123,105,101,16,-2,SEA,SMF,605,8,14,0,,0,0,0,16,0,0
2008,1,4,5,1715,1710,1901,1855,WN,1395,N290WN,106,105,88,6,5,SEA,SMF,605,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1933,1925,2111,2110,WN,2467,N441WN,98,105,85,1,8,SEA,SMF,605,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1957,1925,2122,2055,WN,632,N268WN,85,90,66,27,32,SFO,LAS,414,8,11,0,,0,0,0,0,0,27
2008,1,4,5,629,630,759,800,WN,643,N398SW,90,90,65,-1,-1,SFO,LAS,414,4,21,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,NA,1110,NA,1240,WN,706,,NA,90,NA,NA,NA,SFO,LAS,414,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,1727,1440,1851,1610,WN,1018,N672SW,84,90,61,161,167,SFO,LAS,414,5,18,0,,0,0,0,0,0,161
2008,1,4,5,905,845,1038,1015,WN,1285,N770SA,93,90,70,23,20,SFO,LAS,414,10,13,0,,0,0,11,3,0,9
2008,1,4,5,1914,1620,2039,1750,WN,1924,N478WN,85,90,67,169,174,SFO,LAS,414,7,11,0,,0,0,0,3,0,166
2008,1,4,5,NA,2105,NA,2235,WN,2875,,NA,90,NA,NA,NA,SFO,LAS,414,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,4,5,1946,1805,2123,1930,WN,442,N901WN,97,85,57,113,101,SFO,LAX,337,25,15,0,,0,0,70,12,0,31
2008,1,4,5,922,850,1053,1025,WN,475,N284WN,91,95,50,28,32,SFO,LAX,337,25,16,0,,0,7,0,0,0,21
2008,1,4,5,NA,1050,NA,1220,WN,553,,NA,90,NA,NA,NA,SFO,LAX,337,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,1734,1615,1904,1740,WN,578,N284WN,90,85,55,84,79,SFO,LAX,337,17,18,0,,0,68,0,5,0,11
2008,1,4,5,NA,1235,NA,1405,WN,750,,NA,90,NA,NA,NA,SFO,LAX,337,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,4,5,2133,1955,2304,2120,WN,777,N284WN,91,85,63,104,98,SFO,LAX,337,6,22,0,,0,0,0,6,0,98
2008,1,4,5,NA,710,NA,840,WN,797,,NA,90,NA,NA,NA,SFO,LAX,337,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,4,5,1447,1430,1612,1555,WN,801,N901WN,85,85,56,17,17,SFO,LAX,337,6,23,0,,0,17,0,0,0,0
2008,1,4,5,1531,1310,2134,1920,WN,106,N491WN,243,250,206,134,141,SFO,MDW,1855,5,32,0,,0,0,0,2,0,132
2008,1,4,5,1755,1650,2337,2300,WN,210,N752SW,222,250,206,37,65,SFO,MDW,1855,4,12,0,,0,0,0,0,0,37
2008,1,4,5,707,705,1454,1315,WN,477,N478WN,347,250,214,99,2,SFO,MDW,1855,14,119,0,,0,0,0,99,0,0
2008,1,4,5,1142,1040,1317,1210,WN,316,N343SW,95,90,61,67,62,SFO,SAN,447,3,31,0,,0,0,13,5,0,49
2008,1,4,5,813,805,955,935,WN,342,N490WN,102,90,63,20,8,SFO,SAN,447,4,35,0,,0,0,2,12,0,6
2008,1,4,5,618,620,736,750,WN,414,N447WN,78,90,62,-14,-2,SFO,SAN,447,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1326,1220,1500,1350,WN,1684,N403WN,94,90,66,70,66,SFO,SAN,447,3,25,0,,0,0,0,66,0,4
2008,1,4,5,2046,1900,2206,2030,WN,2092,N611SW,80,90,64,96,106,SFO,SAN,447,3,13,0,,0,0,0,1,0,95
2008,1,4,5,1708,1415,1837,1545,WN,3662,N749SW,89,90,72,172,173,SFO,SAN,447,2,15,0,,0,0,4,0,0,168
2008,1,4,5,1716,1600,1841,1730,WN,3669,N359SW,85,90,70,71,76,SFO,SAN,447,2,13,0,,0,0,0,6,0,65
2008,1,4,5,2110,2115,2243,2245,WN,3926,N701GS,93,90,71,-2,-5,SFO,SAN,447,2,20,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2009,1955,2112,2055,WN,325,N236WN,63,60,47,17,14,SJC,BUR,296,7,9,0,,0,0,0,3,0,14
2008,1,4,5,755,750,853,850,WN,363,N306SW,58,60,47,3,5,SJC,BUR,296,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1658,1510,1755,1610,WN,504,N600WN,57,60,47,105,108,SJC,BUR,296,1,9,0,,0,6,0,0,0,99
2008,1,4,5,2233,2055,2326,2155,WN,579,N716SW,53,60,43,91,98,SJC,BUR,296,2,8,0,,0,0,0,0,0,91
2008,1,4,5,1118,1005,1213,1105,WN,732,N729SW,55,60,46,68,73,SJC,BUR,296,2,7,0,,0,6,0,0,0,62
2008,1,4,5,1752,1740,1849,1840,WN,1500,N740SW,57,60,48,9,12,SJC,BUR,296,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,836,835,929,935,WN,1776,N235WN,53,60,43,-6,1,SJC,BUR,296,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1337,1145,1437,1245,WN,2032,N551WN,60,60,47,112,112,SJC,BUR,296,6,7,0,,0,3,0,0,0,109
2008,1,4,5,1429,1410,1528,1510,WN,2383,N461WN,59,60,48,18,19,SJC,BUR,296,2,9,0,,0,11,0,0,0,7
2008,1,4,5,1109,1105,1210,1205,WN,3946,N279WN,61,60,46,5,4,SJC,BUR,296,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,942,925,1053,1045,WN,170,N218WN,71,80,59,8,17,SJC,LAS,386,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1509,1220,1643,1340,WN,396,N718SW,94,80,56,183,169,SJC,LAS,386,27,11,0,,0,19,0,14,0,150
2008,1,4,5,1110,1045,1231,1205,WN,419,N732SW,81,80,62,26,25,SJC,LAS,386,5,14,0,,0,0,0,8,0,18
2008,1,4,5,653,650,806,810,WN,1774,N783SW,73,80,56,-4,3,SJC,LAS,386,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,2316,2125,20,2245,WN,1858,N403WN,64,80,50,95,111,SJC,LAS,386,5,9,0,,0,0,0,0,0,95
2008,1,4,5,1757,1700,1920,1820,WN,2025,N396SW,83,80,59,60,57,SJC,LAS,386,7,17,0,,0,57,0,3,0,0
2008,1,4,5,2132,1955,2239,2115,WN,2533,N243WN,67,80,55,84,97,SJC,LAS,386,5,7,0,,0,3,0,0,0,81
2008,1,4,5,1514,1410,1636,1530,WN,2907,N637SW,82,80,69,66,64,SJC,LAS,386,4,9,0,,0,18,0,2,0,46
